Id,Url,Brand,Model,Year,EngineVolume,Power,Drive,Mileage,Price
239,https://moscow.drom.ru/alfa_romeo/giulia/48957227.html,Alfa Romeo,Giulia,2017,2.9,510,задний,22000.0,5500000
240,https://moscow.drom.ru/alfa_romeo/giulia/48957045.html,Alfa Romeo,Giulia,2017,2.9,510,задний,45000.0,5500000
241,https://tyumen.drom.ru/alfa_romeo/mi-to/44823728.html,Alfa Romeo,MiTo,2009,1.4,120,передний,221959.0,599000
242,https://pskov.drom.ru/alfa_romeo/147/47030906.html,Alfa Romeo,147,2008,1.9,115,передний,110000.0,920000
243,https://krasnoyarsk.drom.ru/alfa_romeo/159/48943362.html,Alfa Romeo,159,2006,2.2,185,передний,230000.0,700000
244,https://grayvoron.drom.ru/alfa_romeo/147/47527397.html,Alfa Romeo,147,2001,1.6,105,передний,400000.0,300000
245,https://spb.drom.ru/alfa_romeo/mi-to/46884175.html,Alfa Romeo,MiTo,2008,1.4,155,передний,113300.0,990000
246,https://moscow.drom.ru/alfa_romeo/stelvio/46850086.html,Alfa Romeo,Stelvio,2017,2.1,210,4WD,34000.0,5000000
247,https://krasnodar.drom.ru/alfa_romeo/giulietta/47550783.html,Alfa Romeo,Giulietta,2014,1.7,240,передний,140000.0,1350000
248,https://abakan.drom.ru/alfa_romeo/giulietta/44323514.html,Alfa Romeo,Giulietta,2012,1.4,170,передний,106000.0,905000
249,https://medyn.drom.ru/alfa_romeo/147/47901604.html,Alfa Romeo,147,2003,2.0,150,передний,199000.0,320000
250,https://moscow.drom.ru/alfa_romeo/giulietta/47898228.html,Alfa Romeo,Giulietta,2012,1.4,170,передний,69245.0,870000
251,https://moscow.drom.ru/alfa_romeo/147/48926270.html,Alfa Romeo,147,2007,2.0,150,передний,158500.0,445000
252,https://krasnodar.drom.ru/alfa_romeo/156/48924970.html,Alfa Romeo,156,2002,1.7,140,передний,247000.0,160000
253,https://togliatti.drom.ru/alfa_romeo/giulietta/46566198.html,Alfa Romeo,Giulietta,2014,1.4,170,передний,106944.0,1900000
254,https://buynaksk.drom.ru/alfa_romeo/164/48584076.html,Alfa Romeo,164,1990,3.0,184,передний,484500.0,95000
255,https://sevastopol.drom.ru/alfa_romeo/giulietta/45321272.html,Alfa Romeo,Giulietta,2010,1.4,120,передний,135000.0,1350000
256,https://zarechniy-sverd.drom.ru/alfa_romeo/giulietta/46415461.html,Alfa Romeo,Giulietta,2014,1.4,170,передний,80200.0,1240000
257,https://bratsk.drom.ru/alfa_romeo/156/46649384.html,Alfa Romeo,156,1999,1.6,120,передний,162000.0,300000
258,https://kamensk-uralskiy.drom.ru/alfa_romeo/156/43055933.html,Alfa Romeo,156,2004,2.0,147,передний,156000.0,370000
259,https://krasnoyarsk.drom.ru/alfa_romeo/gt/44606174.html,Alfa Romeo,GT,2007,2.0,165,передний,96600.0,850000
260,https://ramenskoe.drom.ru/alfa_romeo/155/48210321.html,Alfa Romeo,155,1993,1.8,129,передний,359000.0,79000
261,https://abinsk.drom.ru/alfa_romeo/166/47015131.html,Alfa Romeo,166,1999,2.5,190,передний,270000.0,300000
262,https://moscow.drom.ru/alfa_romeo/166/48898617.html,Alfa Romeo,166,1999,2.5,190,передний,100000.0,69999
263,https://krasnodar.drom.ru/alfa_romeo/159/48895641.html,Alfa Romeo,159,2010,1.8,140,передний,180000.0,770000
264,https://tyumen.drom.ru/alfa_romeo/156/46533553.html,Alfa Romeo,156,2003,2.0,165,передний,130000.0,380000
265,https://gresovskiy.drom.ru/alfa_romeo/stelvio/48883508.html,Alfa Romeo,Stelvio,2018,2.0,280,4WD,61000.0,2320000
266,https://krasnoyarsk.drom.ru/alfa_romeo/156/47144219.html,Alfa Romeo,156,2001,2.4,140,передний,87000.0,300000
267,https://spb.drom.ru/alfa_romeo/156/48880404.html,Alfa Romeo,156,2003,2.0,150,передний,158000.0,465000
268,https://perm.drom.ru/alfa_romeo/gt/45321192.html,Alfa Romeo,GT,2008,2.0,165,передний,156000.0,470999
269,https://surgut.drom.ru/alfa_romeo/147/48854883.html,Alfa Romeo,147,2002,1.6,105,передний,150000.0,320000
270,https://novokuznetsk.drom.ru/alfa_romeo/166/45545641.html,Alfa Romeo,166,1999,3.0,226,передний,150000.0,150000
271,https://neryungri.drom.ru/alfa_romeo/156/40109532.html,Alfa Romeo,156,2002,2.0,150,передний,139000.0,160000
272,https://moscow.drom.ru/alfa_romeo/giulia/48545778.html,Alfa Romeo,Giulia,2018,2.0,280,задний,54010.0,2350000
273,https://moscow.drom.ru/alfa_romeo/spider/47480959.html,Alfa Romeo,Spider,2008,3.2,260,4WD,53700.0,2200000
274,https://bryuhovetskaya.drom.ru/alfa_romeo/146/47808518.html,Alfa Romeo,146,1997,1.6,120,передний,300000.0,210000
275,https://krasnodar.drom.ru/alfa_romeo/giulia/49095867.html,Alfa Romeo,Giulia,2022,2.0,280,4WD,14175.0,4700000
276,https://novosibirsk.drom.ru/alfa_romeo/giulietta/46131508.html,Alfa Romeo,Giulietta,2012,1.4,120,передний,45000.0,800000
277,https://krasnodar.drom.ru/alfa_romeo/giulia/44910461.html,Alfa Romeo,Giulia,2019,2.1,190,задний,86999.0,2200000
278,https://novosibirsk.drom.ru/alfa_romeo/giulietta/48166384.html,Alfa Romeo,Giulietta,2020,1.4,150,передний,30.0,3800000
279,https://spb.drom.ru/alfa_romeo/stelvio/47813664.html,Alfa Romeo,Stelvio,2019,2.0,280,4WD,32000.0,1700000
280,https://ufa.drom.ru/bentley/continental_gt/44677097.html,Bentley,Continental GT,2006,6.0,560,4WD,89855.0,2149000
281,https://moscow.drom.ru/bentley/flying_spur/45944885.html,Bentley,Flying Spur,2020,6.0,635,4WD,9300.0,26200000
282,https://moscow.drom.ru/bentley/bentayga/45145800.html,Bentley,Bentayga,2019,4.0,435,4WD,7200.0,19999000
283,https://moscow.drom.ru/bentley/continental_gt/46168304.html,Bentley,Continental GT,2013,4.0,507,4WD,11600.0,7800000
284,https://naberezhnye-chelny.drom.ru/bentley/continental_gt/47665585.html,Bentley,Continental GT,2005,6.0,560,4WD,72000.0,2450000
285,https://yaroslavl.drom.ru/bentley/continental_gt/48803180.html,Bentley,Continental GT,2012,6.0,575,4WD,72300.0,4950000
286,https://feodosiya.drom.ru/bentley/continental_gt/44157748.html,Bentley,Continental GT,2011,6.0,560,4WD,35000.0,6500000
287,https://irkutsk.drom.ru/bentley/continental_gt/48445376.html,Bentley,Continental GT,2012,4.0,507,4WD,28000.0,6999999
288,https://izhevsk.drom.ru/bentley/continental_gt/47372330.html,Bentley,Continental GT,2006,6.0,560,4WD,57000.0,1999000
289,https://moscow.drom.ru/bentley/continental_gt/45129990.html,Bentley,Continental GT,2020,6.0,635,4WD,5300.0,23950000
290,https://moscow.drom.ru/bentley/arnage/42938162.html,Bentley,Arnage,2003,6.8,457,задний,4025.0,11000000
291,https://grozniy.drom.ru/bentley/flying_spur/49129164.html,Bentley,Flying Spur,2006,6.0,560,4WD,155836.0,2100000
292,https://simferopol.drom.ru/bentley/continental_gt/47317662.html,Bentley,Continental GT,2012,4.0,507,4WD,35000.0,5000000
293,https://kirov.drom.ru/bentley/continental_gt/48100676.html,Bentley,Continental GT,2017,4.0,528,4WD,43504.0,9999000
294,https://chelyabinsk.drom.ru/bentley/continental_gt/47756175.html,Bentley,Continental GT,2012,6.0,575,4WD,30000.0,5650000
295,https://krasnoyarsk.drom.ru/bentley/flying_spur/47752874.html,Bentley,Flying Spur,2013,6.0,626,4WD,101000.0,5999999
296,https://tomsk.drom.ru/bentley/bentayga/47263865.html,Bentley,Bentayga,2016,6.0,608,4WD,35000.0,13000000
297,https://saratov.drom.ru/bentley/flying_spur/48782610.html,Bentley,Flying Spur,2005,6.0,560,4WD,114000.0,1870000
298,https://moscow.drom.ru/bentley/continental_gt/48765480.html,Bentley,Continental GT,2012,6.0,575,4WD,88000.0,4700000
299,https://moscow.drom.ru/bentley/continental_gt/48426149.html,Bentley,Continental GT,2015,4.0,528,4WD,43000.0,8630000
300,https://moscow.drom.ru/bentley/bentayga/48080269.html,Bentley,Bentayga,2018,4.0,435,4WD,76000.0,10700000
303,https://moscow.drom.ru/bentley/continental_gt/46754484.html,Bentley,Continental GT,2019,6.0,635,4WD,29900.0,16100000
304,https://spb.drom.ru/bentley/continental/42355412.html,Bentley,Continental,2005,6.0,560,задний,99000.0,1999999
305,https://moscow.drom.ru/bentley/flying_spur/48912285.html,Bentley,Flying Spur,2012,6.0,560,4WD,44000.0,2700000
306,https://samara.drom.ru/bentley/continental/41082549.html,Bentley,Continental,2006,6.0,560,4WD,105000.0,1500000
307,https://moscow.drom.ru/bentley/bentayga/48416167.html,Bentley,Bentayga,2016,6.0,608,4WD,63000.0,9090000
308,https://moscow.drom.ru/bentley/bentayga/47958055.html,Bentley,Bentayga,2020,4.0,550,4WD,23334.0,24250000
309,https://moscow.drom.ru/bentley/continental_gt/49078103.html,Bentley,Continental GT,2019,6.0,635,4WD,17900.0,18900000
310,https://moscow.drom.ru/bentley/flying_spur/48402456.html,Bentley,Flying Spur,2015,4.0,507,4WD,22193.0,9700000
311,https://moscow.drom.ru/bentley/flying_spur/48398496.html,Bentley,Flying Spur,2005,6.0,552,4WD,87000.0,1260000
313,https://krasnoyarsk.drom.ru/bentley/bentayga/48560821.html,Bentley,Bentayga,2016,6.0,608,4WD,15500.0,12500000
314,https://novosibirsk.drom.ru/bentley/continental_gt/47329525.html,Bentley,Continental GT,2008,6.0,560,4WD,47000.0,4290000
315,https://moscow.drom.ru/bentley/mulsanne/46052764.html,Bentley,Mulsanne,2010,6.8,512,задний,94000.0,4618000
316,https://magnitogorsk.drom.ru/bentley/continental_gt/43739365.html,Bentley,Continental GT,2008,6.0,621,4WD,90000.0,2600000
317,https://biryuch.drom.ru/bentley/flying_spur/47349663.html,Bentley,Flying Spur,2012,6.0,552,4WD,140000.0,3200000
318,https://stavropol.drom.ru/bentley/flying_spur/47023002.html,Bentley,Flying Spur,2015,6.0,625,4WD,109833.0,5017777
319,https://novosibirsk.drom.ru/bentley/continental_gt/48659037.html,Bentley,Continental GT,2012,6.0,625,4WD,34000.0,8850000
320,https://novosibirsk.drom.ru/bentley/flying_spur/44224385.html,Bentley,Flying Spur,2007,6.0,560,4WD,82800.0,3059000
324,https://moscow.drom.ru/bentley/bentayga/48702437.html,Bentley,Bentayga,2020,4.0,550,4WD,7500.0,24600000
325,https://ekaterinburg.drom.ru/bentley/continental_gt/48702169.html,Bentley,Continental GT,2008,6.0,610,4WD,38535.0,3150000
326,https://moscow.drom.ru/bentley/mulsanne/48351289.html,Bentley,Mulsanne,2013,6.8,512,задний,96000.0,7000000
327,https://moscow.drom.ru/bentley/bentayga/46052868.html,Bentley,Bentayga,2016,6.0,608,4WD,50000.0,9990000
328,https://moscow.drom.ru/bentley/continental/42921480.html,Bentley,Continental,2006,6.0,560,задний,55000.0,2100000
329,https://moscow.drom.ru/bentley/bentayga/49037045.html,Bentley,Bentayga,2021,4.0,550,4WD,46.0,45750000
330,https://krasnodar.drom.ru/bentley/continental_gt/48687406.html,Bentley,Continental GT,2010,6.0,610,4WD,95688.0,3559000
331,https://ekaterinburg.drom.ru/bentley/continental_gt/46727671.html,Bentley,Continental GT,2013,4.0,507,4WD,79000.0,4200000
332,https://yalta.drom.ru/bentley/continental_gt/48349625.html,Bentley,Continental GT,2015,4.0,528,4WD,23400.0,8000000
333,https://moscow.drom.ru/bentley/continental_gt/47999916.html,Bentley,Continental GT,2012,4.0,507,4WD,36162.0,4595700
334,https://krasnoyarsk.drom.ru/bentley/continental_gt/47754851.html,Bentley,Continental GT,2019,6.0,635,4WD,24230.0,21700000
335,https://tomsk.drom.ru/bentley/bentayga/48420995.html,Bentley,Bentayga,2020,4.0,550,4WD,10000.0,26800000
336,https://moscow.drom.ru/bentley/continental_gt/49015248.html,Bentley,Continental GT,2015,4.0,528,4WD,58250.0,6150000
337,https://moscow.drom.ru/bentley/flying_spur/47642021.html,Bentley,Flying Spur,2014,4.0,507,4WD,38000.0,6400000
338,https://moscow.drom.ru/bentley/flying_spur/47638558.html,Bentley,Flying Spur,2017,6.0,635,4WD,33948.0,7980000
339,https://moscow.drom.ru/bentley/mulsanne/47968631.html,Bentley,Mulsanne,2011,6.8,512,задний,67000.0,6800000
340,https://spb.drom.ru/bentley/continental_gt/45693233.html,Bentley,Continental GT,2013,6.0,625,4WD,37000.0,6888888
341,https://tyumen.drom.ru/bentley/arnage/17437191.html,Bentley,Arnage,2000,6.8,405,задний,50000.0,1350000
342,https://krasnodar.drom.ru/bentley/flying_spur/48993157.html,Bentley,Flying Spur,2008,6.0,560,4WD,90841.0,2370000
343,https://moscow.drom.ru/bentley/continental_gt/48989509.html,Bentley,Continental GT,2019,6.0,635,4WD,20000.0,25700000
344,https://moscow.drom.ru/bentley/continental_gt/48989500.html,Bentley,Continental GT,2022,4.0,550,4WD,30.0,31000000
345,https://ordynskoe.drom.ru/bentley/continental_gt/47761007.html,Bentley,Continental GT,2006,6.0,560,4WD,106000.0,3000000
346,https://rostov-na-donu.drom.ru/bentley/bentayga/48984314.html,Bentley,Bentayga,2019,4.0,435,4WD,16000.0,16000000
347,https://tomsk.drom.ru/bentley/continental_gt/47955996.html,Bentley,Continental GT,2014,4.0,507,4WD,60000.0,6700000
348,https://novokubansk.drom.ru/bentley/continental_gt/47261725.html,Bentley,Continental GT,2005,6.0,560,4WD,100000.0,1000000
349,https://moscow.drom.ru/bentley/mulsanne/40254497.html,Bentley,Mulsanne,2014,6.8,512,задний,42000.0,12500000
350,https://moscow.drom.ru/bentley/flying_spur/48983925.html,Bentley,Flying Spur,2010,6.0,560,4WD,87958.0,3720000
351,https://moscow.drom.ru/bentley/bentayga/45145953.html,Bentley,Bentayga,2019,6.0,635,4WD,9400.0,22999000
352,https://moscow.drom.ru/bentley/continental_gt/47559519.html,Bentley,Continental GT,2014,4.0,528,4WD,9600.0,9400000
353,https://moscow.drom.ru/bentley/continental_gt/47559413.html,Bentley,Continental GT,2012,4.0,507,4WD,14900.0,6900000
354,https://moscow.drom.ru/bentley/continental_gt/48633981.html,Bentley,Continental GT,2019,6.0,635,4WD,20000.0,25700000
355,https://moscow.drom.ru/bentley/bentayga/46288430.html,Bentley,Bentayga,2016,6.0,608,4WD,110622.0,7970970
356,https://moscow.drom.ru/bentley/continental/43065418.html,Bentley,Continental,2002,6.8,426,задний,11400.0,15700000
357,https://moscow.drom.ru/bentley/bentayga/48974279.html,Bentley,Bentayga,2022,4.0,550,4WD,30.0,33000000
358,https://vladivostok.drom.ru/bentley/continental_gt/41601572.html,Bentley,Continental GT,2009,6.0,560,4WD,88888.0,2750000
360,https://moscow.drom.ru/bentley/continental_gt/48628337.html,Bentley,Continental GT,2014,6.0,635,4WD,33700.0,7050000
361,https://moscow.drom.ru/bentley/continental_gt/48960327.html,Bentley,Continental GT,2004,6.0,560,4WD,174393.0,1300000
362,https://moscow.drom.ru/bentley/azure/45284425.html,Bentley,Azure,2007,6.8,457,передний,11800.0,20400000
363,https://samara.drom.ru/bentley/continental_gt/48264726.html,Bentley,Continental GT,2012,6.0,575,4WD,11551.0,8700000
364,https://krasnoyarsk.drom.ru/bentley/continental_gt/47602954.html,Bentley,Continental GT,2005,6.0,560,4WD,92000.0,2600000
365,https://yaroslavl.drom.ru/bentley/continental_gt/46588068.html,Bentley,Continental GT,2006,6.0,560,4WD,79578.0,1899000
366,https://spb.drom.ru/bentley/bentayga/48592972.html,Bentley,Bentayga,2017,6.0,608,4WD,50761.0,10200000
367,https://simferopol.drom.ru/bentley/flying_spur/48935272.html,Bentley,Flying Spur,2011,6.0,560,4WD,75000.0,4900000
368,https://moscow.drom.ru/bentley/arnage/47439955.html,Bentley,Arnage,2005,6.8,405,задний,92000.0,3500000
369,https://moscow.drom.ru/bentley/flying_spur/48243420.html,Bentley,Flying Spur,2014,4.0,507,4WD,78000.0,4890000
370,https://ekaterinburg.drom.ru/bentley/continental_gt/46071106.html,Bentley,Continental GT,2004,6.0,621,4WD,53000.0,1650000
371,https://krasnodar.drom.ru/bentley/continental/45433269.html,Bentley,Continental,2006,6.0,560,4WD,149000.0,3100000
372,https://moscow.drom.ru/bentley/continental_gt/47559503.html,Bentley,Continental GT,2021,6.0,635,4WD,2388.0,29900000
373,https://moscow.drom.ru/bentley/bentayga/47869439.html,Bentley,Bentayga,2017,4.0,435,4WD,69700.0,11700000
374,https://kaliningrad.drom.ru/bentley/bentayga/48269903.html,Bentley,Bentayga,2018,4.0,550,4WD,15000.0,16200000
375,https://spb.drom.ru/bentley/continental_gt/48898100.html,Bentley,Continental GT,2012,6.0,560,4WD,63000.0,4999999
376,https://belgorod.drom.ru/bentley/continental_gt/48892487.html,Bentley,Continental GT,2005,6.0,560,4WD,69000.0,2000000
377,https://moscow.drom.ru/bentley/continental_gt/48546354.html,Bentley,Continental GT,2011,6.0,560,4WD,85000.0,3900000
378,https://moscow.drom.ru/bentley/continental_gt/47856204.html,Bentley,Continental GT,2015,4.0,507,4WD,46080.0,6890000
379,https://moscow.drom.ru/bentley/continental_gt/48263908.html,Bentley,Continental GT,2021,6.0,635,4WD,15000.0,31500000
380,https://sevastopol.drom.ru/bentley/flying_spur/48880730.html,Bentley,Flying Spur,2010,6.0,560,4WD,66086.0,3200000
381,https://novorossiysk.drom.ru/bentley/continental_gt/48880496.html,Bentley,Continental GT,2013,4.0,507,4WD,32000.0,6000000
382,https://novosibirsk.drom.ru/bentley/continental_gt/47404568.html,Bentley,Continental GT,2005,6.0,560,4WD,78000.0,3500000
383,https://ussuriisk.drom.ru/bentley/flying_spur/48635074.html,Bentley,Flying Spur,2012,6.0,610,4WD,65000.0,5850000
384,https://abakan.drom.ru/bentley/continental_gt/46815429.html,Bentley,Continental GT,2007,6.0,560,4WD,125318.0,2140000
385,https://gurievsk-kemer.drom.ru/bentley/continental_gt/47671590.html,Bentley,Continental GT,2005,6.0,560,4WD,140000.0,1590000
386,https://moscow.drom.ru/bentley/bentayga/48846799.html,Bentley,Bentayga,2021,6.0,635,4WD,5600.0,37900000
387,https://moscow.drom.ru/bentley/continental_gt/48845522.html,Bentley,Continental GT,2007,6.0,560,4WD,105081.0,2095000
388,https://vladivostok.drom.ru/bentley/continental_gt/48178414.html,Bentley,Continental GT,2011,6.0,560,4WD,79000.0,5500000
389,https://kazan.drom.ru/bentley/flying_spur/48158668.html,Bentley,Flying Spur,2012,6.0,560,4WD,90861.0,2900000
390,https://moscow.drom.ru/bentley/bentayga/47488530.html,Bentley,Bentayga,2021,6.0,635,4WD,14000.0,35890000
391,https://blagoveshchensk.drom.ru/bentley/flying_spur/45673635.html,Bentley,Flying Spur,2006,6.0,559,4WD,84000.0,2897000
392,https://spb.drom.ru/bentley/continental_gt/48147755.html,Bentley,Continental GT,2011,6.0,560,4WD,111019.0,3350000
393,https://moscow.drom.ru/bentley/bentayga/48489781.html,Bentley,Bentayga,2021,4.0,550,4WD,19000.0,24300000
394,https://moscow.drom.ru/bentley/continental_gt/47807612.html,Bentley,Continental GT,2007,6.0,560,4WD,42000.0,3450000
395,https://novosibirsk.drom.ru/bentley/continental_gt/48094595.html,Bentley,Continental GT,2022,6.0,659,4WD,14.0,33850000
396,https://habarovsk.drom.ru/bentley/continental_gt/48410111.html,Bentley,Continental GT,2022,4.0,550,4WD,8500.0,26315000
397,https://vladivostok.drom.ru/bentley/continental_gt/49096735.html,Bentley,Continental GT,2022,4.0,550,4WD,0.0,25000000
398,https://vladivostok.drom.ru/bentley/flying_spur/49096574.html,Bentley,Flying Spur,2022,4.0,550,4WD,0.0,25000000
399,https://vladivostok.drom.ru/bentley/bentayga/49096496.html,Bentley,Bentayga,2022,4.0,550,4WD,0.0,25000000
400,https://moscow.drom.ru/dongfeng/ax7/48817451.html,Dongfeng,AX7,2019,2.0,140,передний,70000.0,1550000
404,https://moscow.drom.ru/dongfeng/ax7/48467663.html,Dongfeng,AX7,2017,2.0,140,передний,128000.0,1205000
406,https://volgograd.drom.ru/dongfeng/h30_cross/47401145.html,Dongfeng,H30 Cross,2016,1.6,117,передний,126501.0,730000
408,https://novokuznetsk.drom.ru/dongfeng/h30_cross/49135571.html,Dongfeng,H30 Cross,2016,1.6,117,передний,78560.0,650000
409,https://tomsk.drom.ru/dongfeng/h30_cross/49134412.html,Dongfeng,H30 Cross,2014,1.6,117,передний,99000.0,599000
410,https://feodosiya.drom.ru/dongfeng/ax7/48054779.html,Dongfeng,AX7,2017,2.0,140,передний,31000.0,1290000
